701;236;848;849;9999;1;"Антистатические покрытия"
702;236;850;851;9999;1;"Антистатический инструмент"
703;236;852;853;9999;1;"Антистатическое оборудование"
704;239;860;871;9999;1;"Опции к рабочим столам"
705;239;872;873;9999;1;"Рабочие места"
706;239;874;881;9999;1;"Рабочие столы"
707;239;882;883;9999;1;"Стойки для комплектующих, стеллажи, тумбы, столы, стулья, верстаки"
708;239;884;885;9999;1;"Шкафы для документации и одежды"
709;240;888;889;9999;1;"Крепления"
710;240;890;891;9999;1;"Освещение, электропанели"
711;240;892;893;9999;1;"Панели"
712;240;894;895;9999;1;"Полки, подставки, стойки "
713;240;896;897;9999;1;"Столы"
714;240;898;899;9999;1;"Стулья"
715;240;900;901;9999;1;"Шкафы, стеллажи, тумбы"
716;241;904;905;9999;1;"Дополнительное оснащение"
717;241;906;907;9999;1;"Серия \"Бизнес\""
718;241;908;909;9999;1;"Серия \"Каскад\""
719;241;910;911;9999;1;"Серия \"Островная\""
720;241;912;913;9999;1;"Серия \"Стандарт\""
721;243;922;923;9999;1;"Альбомы схем"
722;243;924;925;9999;1;"Журналы по электронике"
723;243;926;927;9999;1;"Компакт-диски"
724;243;928;929;9999;1;"Компьютерная литература"
725;243;930;931;9999;1;"Литература для радиолюбителей"
726;243;932;933;9999;1;"Литература для разработчиков"
727;243;934;935;9999;1;"Литература для ремонта"
728;243;936;937;9999;1;"Литература по радиосвязи"
729;243;938;939;9999;1;"Литература по ремонту аудио- и видеотехники"
730;243;940;941;9999;1;"Литература по ремонту бытовой электроники"
731;243;942;943;9999;1;"Литература по ремонту источников питания"
732;243;944;945;9999;1;"Литература по ремонту мобильных телефонов"
733;243;946;947;9999;1;"Литература по ремонту офисной техники"
734;243;948;949;9999;1;"Литература по ремонту телевизоров"
735;243;950;951;9999;1;"Литература по смежным направлениям"
736;243;952;953;9999;1;"Маркировка и обозначение радиоэлементов"
737;243;954;955;9999;1;"Прочие справочники"
738;243;956;957;9999;1;"Справочники"
739;243;958;959;9999;1;"Справочники по диодам"
740;243;960;961;9999;1;"Справочники по микросхемам"
741;243;962;963;9999;1;"Справочники по оптоэлектронным устройствам"
742;243;964;965;9999;1;"Справочники по транзисторам"
743;243;966;967;9999;1;"Справочники по установочным элементам"
744;243;968;969;9999;1;"Схемы и сервис-мануалы на CD"
745;243;970;971;9999;1;"Учебники, теория, стандарты и другое"
746;245;976;977;9999;1;"Видеоголовки"
747;245;978;979;9999;1;"Запчасти для копиров и факсов SHARP"
748;245;980;981;9999;1;"Звукосниматели"
749;245;982;983;9999;1;"ИК приемники"
750;245;984;985;9999;1;"Лазерные головки"
751;245;986;987;9999;1;"Механические детали"
752;245;988;989;9999;1;"Моторы для бытовой техники"
753;245;990;991;9999;1;"Пульты ДУ"
754;245;992;993;9999;1;"Разное"
755;245;994;995;9999;1;"Тюнеры"
756;245;996;997;9999;1;"Шлейфы и кабели"
786;288;1060;1061;9999;1;"Аксессуары для приборов SONEL"
787;288;1062;1063;9999;1;"Измерительные провода"
788;288;1064;1065;9999;1;"Магазины сопротивлений"
789;289;1068;1069;9999;1;"Зажимы"
790;289;1070;1071;9999;1;"Измерительные комплекты"
791;289;1072;1073;9999;1;"Наконечники"
